	SPACE (U+0020) 	20
ኤ 	ETHIOPIC SYLLABLE GLOTTAL EE (U+12A4) 	e18aa4
እ 	ETHIOPIC SYLLABLE GLOTTAL E (U+12A5) 	e18aa5
ኦ 	ETHIOPIC SYLLABLE GLOTTAL O (U+12A6) 	e18aa6
ኧ 	ETHIOPIC SYLLABLE GLOTTAL WA (U+12A7) 	e18aa7
ከ 	ETHIOPIC SYLLABLE KA (U+12A8) 	e18aa8
ኩ 	ETHIOPIC SYLLABLE KU (U+12A9) 	e18aa9
ኪ 	ETHIOPIC SYLLABLE KI (U+12AA) 	e18aaa
ካ 	ETHIOPIC SYLLABLE KAA (U+12AB) 	e18aab
ኬ 	ETHIOPIC SYLLABLE KEE (U+12AC) 	e18aac
ክ 	ETHIOPIC SYLLABLE KE (U+12AD) 	e18aad
ኮ 	ETHIOPIC SYLLABLE KO (U+12AE) 	e18aae
ኯ 	ETHIOPIC SYLLABLE KOA (U+12AF) 	e18aaf
ኰ 	ETHIOPIC SYLLABLE KWA (U+12B0) 	e18ab0
ኲ 	ETHIOPIC SYLLABLE KWI (U+12B2) 	e18ab2
ኳ 	ETHIOPIC SYLLABLE KWAA (U+12B3) 	e18ab3
ኴ 	ETHIOPIC SYLLABLE KWEE (U+12B4) 	e18ab4
ኵ 	ETHIOPIC SYLLABLE KWE (U+12B5) 	e18ab5
ኸ 	ETHIOPIC SYLLABLE KXA (U+12B8) 	e18ab8
ኹ 	ETHIOPIC SYLLABLE KXU (U+12B9) 	e18ab9
ኺ 	ETHIOPIC SYLLABLE KXI (U+12BA) 	e18aba
ኻ 	ETHIOPIC SYLLABLE KXAA (U+12BB) 	e18abb
ኼ 	ETHIOPIC SYLLABLE KXEE (U+12BC) 	e18abc
ኽ 	ETHIOPIC SYLLABLE KXE (U+12BD) 	e18abd
ኾ 	ETHIOPIC SYLLABLE KXO (U+12BE) 	e18abe
ዀ 	ETHIOPIC SYLLABLE KXWA (U+12C0) 	e18b80
ዂ 	ETHIOPIC SYLLABLE KXWI (U+12C2) 	e18b82
ዃ 	ETHIOPIC SYLLABLE KXWAA (U+12C3) 	e18b83
ዄ 	ETHIOPIC SYLLABLE KXWEE (U+12C4) 	e18b84
ዅ 	ETHIOPIC SYLLABLE KXWE (U+12C5) 	e18b85
ወ 	ETHIOPIC SYLLABLE WA (U+12C8) 	e18b88
ዉ 	ETHIOPIC SYLLABLE WU (U+12C9) 	e18b89
ዊ 	ETHIOPIC SYLLABLE WI (U+12CA) 	e18b8a
ዋ 	ETHIOPIC SYLLABLE WAA (U+12CB) 	e18b8b
ዌ 	ETHIOPIC SYLLABLE WEE (U+12CC) 	e18b8c
ው 	ETHIOPIC SYLLABLE WE (U+12CD) 	e18b8d
ዎ 	ETHIOPIC SYLLABLE WO (U+12CE) 	e18b8e
ዏ 	ETHIOPIC SYLLABLE WOA (U+12CF) 	e18b8f
ዐ 	ETHIOPIC SYLLABLE PHARYNGEAL A (U+12D0) 	e18b90
ዑ 	ETHIOPIC SYLLABLE PHARYNGEAL U (U+12D1) 	e18b91
ዒ 	ETHIOPIC SYLLABLE PHARYNGEAL I (U+12D2) 	e18b92
ዓ 	ETHIOPIC SYLLABLE PHARYNGEAL AA (U+12D3) 	e18b93
ዔ 	ETHIOPIC SYLLABLE PHARYNGEAL EE (U+12D4) 	e18b94
ዕ 	ETHIOPIC SYLLABLE PHARYNGEAL E (U+12D5) 	e18b95
ዖ 	ETHIOPIC SYLLABLE PHARYNGEAL O (U+12D6) 	e18b96
ዘ 	ETHIOPIC SYLLABLE ZA (U+12D8) 	e18b98
ዙ 	ETHIOPIC SYLLABLE ZU (U+12D9) 	e18b99
ዚ 	ETHIOPIC SYLLABLE ZI (U+12DA) 	e18b9a
ዛ 	ETHIOPIC SYLLABLE ZAA (U+12DB) 	e18b9b
ዜ 	ETHIOPIC SYLLABLE ZEE (U+12DC) 	e18b9c
ዝ 	ETHIOPIC SYLLABLE ZE (U+12DD) 	e18b9d
ዞ 	ETHIOPIC SYLLABLE ZO (U+12DE) 	e18b9e
ዟ 	ETHIOPIC SYLLABLE ZWA (U+12DF) 	e18b9f
ዠ 	ETHIOPIC SYLLABLE ZHA (U+12E0) 	e18ba0
ዡ 	ETHIOPIC SYLLABLE ZHU (U+12E1) 	e18ba1
ዢ 	ETHIOPIC SYLLABLE ZHI (U+12E2) 	e18ba2
ዣ 	ETHIOPIC SYLLABLE ZHAA (U+12E3) 	e18ba3
ዤ 	ETHIOPIC SYLLABLE ZHEE (U+12E4) 	e18ba4
ዥ 	ETHIOPIC SYLLABLE ZHE (U+12E5) 	e18ba5
ዦ 	ETHIOPIC SYLLABLE ZHO (U+12E6) 	e18ba6
ዧ 	ETHIOPIC SYLLABLE ZHWA (U+12E7) 	e18ba7
የ 	ETHIOPIC SYLLABLE YA (U+12E8) 	e18ba8
ዩ 	ETHIOPIC SYLLABLE YU (U+12E9) 	e18ba9
ዪ 	ETHIOPIC SYLLABLE YI (U+12EA) 	e18baa
ያ 	ETHIOPIC SYLLABLE YAA (U+12EB) 	e18bab
ዬ 	ETHIOPIC SYLLABLE YEE (U+12EC) 	e18bac
ይ 	ETHIOPIC SYLLABLE YE (U+12ED) 	e18bad
ዮ 	ETHIOPIC SYLLABLE YO (U+12EE) 	e18bae
ዯ 	ETHIOPIC SYLLABLE YOA (U+12EF) 	e18baf
ደ 	ETHIOPIC SYLLABLE DA (U+12F0) 	e18bb0
ዱ 	ETHIOPIC SYLLABLE DU (U+12F1) 	e18bb1
ዲ 	ETHIOPIC SYLLABLE DI (U+12F2) 	e18bb2
ዳ 	ETHIOPIC SYLLABLE DAA (U+12F3) 	e18bb3
ዴ 	ETHIOPIC SYLLABLE DEE (U+12F4) 	e18bb4
ድ 	ETHIOPIC SYLLABLE DE (U+12F5) 	e18bb5
ዶ 	ETHIOPIC SYLLABLE DO (U+12F6) 	e18bb6
ዷ 	ETHIOPIC SYLLABLE DWA (U+12F7) 	e18bb7
ዸ 	ETHIOPIC SYLLABLE DDA (U+12F8) 	e18bb8
ዹ 	ETHIOPIC SYLLABLE DDU (U+12F9) 	e18bb9
ዺ 	ETHIOPIC SYLLABLE DDI (U+12FA) 	e18bba
ዻ 	ETHIOPIC SYLLABLE DDAA (U+12FB) 	e18bbb
ዼ 	ETHIOPIC SYLLABLE DDEE (U+12FC) 	e18bbc
ዽ 	ETHIOPIC SYLLABLE DDE (U+12FD) 	e18bbd
ዾ 	ETHIOPIC SYLLABLE DDO (U+12FE) 	e18bbe
ዿ 	ETHIOPIC SYLLABLE DDWA (U+12FF) 	e18bbf
ጀ 	ETHIOPIC SYLLABLE JA (U+1300) 	e18c80
ጁ 	ETHIOPIC SYLLABLE JU (U+1301) 	e18c81
ጂ 	ETHIOPIC SYLLABLE JI (U+1302) 	e18c82
ጃ 	ETHIOPIC SYLLABLE JAA (U+1303) 	e18c83
ጄ 	ETHIOPIC SYLLABLE JEE (U+1304) 	e18c84
ጅ 	ETHIOPIC SYLLABLE JE (U+1305) 	e18c85
ጆ 	ETHIOPIC SYLLABLE JO (U+1306) 	e18c86
ጇ 	ETHIOPIC SYLLABLE JWA (U+1307) 	e18c87
ገ 	ETHIOPIC SYLLABLE GA (U+1308) 	e18c88
ጉ 	ETHIOPIC SYLLABLE GU (U+1309) 	e18c89
ጊ 	ETHIOPIC SYLLABLE GI (U+130A) 	e18c8a
ጋ 	ETHIOPIC SYLLABLE GAA (U+130B) 	e18c8b
ጌ 	ETHIOPIC SYLLABLE GEE (U+130C) 	e18c8c
ግ 	ETHIOPIC SYLLABLE GE (U+130D) 	e18c8d
ጎ 	ETHIOPIC SYLLABLE GO (U+130E) 	e18c8e
ጏ 	ETHIOPIC SYLLABLE GOA (U+130F) 	e18c8f
ጐ 	ETHIOPIC SYLLABLE GWA (U+1310) 	e18c90
ጒ 	ETHIOPIC SYLLABLE GWI (U+1312) 	e18c92
ጓ 	ETHIOPIC SYLLABLE GWAA (U+1313) 	e18c93
ጔ 	ETHIOPIC SYLLABLE GWEE (U+1314) 	e18c94
ጕ 	ETHIOPIC SYLLABLE GWE (U+1315) 	e18c95
ጘ 	ETHIOPIC SYLLABLE GGA (U+1318) 	e18c98
ጙ 	ETHIOPIC SYLLABLE GGU (U+1319) 	e18c99
ጚ 	ETHIOPIC SYLLABLE GGI (U+131A) 	e18c9a
ጛ 	ETHIOPIC SYLLABLE GGAA (U+131B) 	e18c9b
ጜ 	ETHIOPIC SYLLABLE GGEE (U+131C) 	e18c9c
ጝ 	ETHIOPIC SYLLABLE GGE (U+131D) 	e18c9d
ጞ 	ETHIOPIC SYLLABLE GGO (U+131E) 	e18c9e
ጟ 	ETHIOPIC SYLLABLE GGWAA (U+131F) 	e18c9f
ጠ 	ETHIOPIC SYLLABLE THA (U+1320) 	e18ca0
ጡ 	ETHIOPIC SYLLABLE THU (U+1321) 	e18ca1
ጢ 	ETHIOPIC SYLLABLE THI (U+1322) 	e18ca2
ጣ 	ETHIOPIC SYLLABLE THAA (U+1323) 	e18ca3
ጤ 	ETHIOPIC SYLLABLE THEE (U+1324) 	e18ca4
ጥ 	ETHIOPIC SYLLABLE THE (U+1325) 	e18ca5
ጦ 	ETHIOPIC SYLLABLE THO (U+1326) 	e18ca6
ጧ 	ETHIOPIC SYLLABLE THWA (U+1327) 	e18ca7
ጨ 	ETHIOPIC SYLLABLE CHA (U+1328) 	e18ca8
ጩ 	ETHIOPIC SYLLABLE CHU (U+1329) 	e18ca9
ጪ 	ETHIOPIC SYLLABLE CHI (U+132A) 	e18caa
ጫ 	ETHIOPIC SYLLABLE CHAA (U+132B) 	e18cab
ጬ 	ETHIOPIC SYLLABLE CHEE (U+132C) 	e18cac
ጭ 	ETHIOPIC SYLLABLE CHE (U+132D) 	e18cad
ጮ 	ETHIOPIC SYLLABLE CHO (U+132E) 	e18cae
ጯ 	ETHIOPIC SYLLABLE CHWA (U+132F) 	e18caf
ጰ 	ETHIOPIC SYLLABLE PHA (U+1330) 	e18cb0
ጱ 	ETHIOPIC SYLLABLE PHU (U+1331) 	e18cb1
ጲ 	ETHIOPIC SYLLABLE PHI (U+1332) 	e18cb2
ጳ 	ETHIOPIC SYLLABLE PHAA (U+1333) 	e18cb3
ጴ 	ETHIOPIC SYLLABLE PHEE (U+1334) 	e18cb4
ጵ 	ETHIOPIC SYLLABLE PHE (U+1335) 	e18cb5
ጶ 	ETHIOPIC SYLLABLE PHO (U+1336) 	e18cb6
ጷ 	ETHIOPIC SYLLABLE PHWA (U+1337) 	e18cb7
ጸ 	ETHIOPIC SYLLABLE TSA (U+1338) 	e18cb8
ጹ 	ETHIOPIC SYLLABLE TSU (U+1339) 	e18cb9
ጺ 	ETHIOPIC SYLLABLE TSI (U+133A) 	e18cba
ጻ 	ETHIOPIC SYLLABLE TSAA (U+133B) 	e18cbb
ጼ 	ETHIOPIC SYLLABLE TSEE (U+133C) 	e18cbc
ጽ 	ETHIOPIC SYLLABLE TSE (U+133D) 	e18cbd
ጾ 	ETHIOPIC SYLLABLE TSO (U+133E) 	e18cbe
ጿ 	ETHIOPIC SYLLABLE TSWA (U+133F) 	e18cbf
ፀ 	ETHIOPIC SYLLABLE TZA (U+1340) 	e18d80
ፁ 	ETHIOPIC SYLLABLE TZU (U+1341) 	e18d81
ፂ 	ETHIOPIC SYLLABLE TZI (U+1342) 	e18d82
ፃ 	ETHIOPIC SYLLABLE TZAA (U+1343) 	e18d83
ፄ 	ETHIOPIC SYLLABLE TZEE (U+1344) 	e18d84
ፅ 	ETHIOPIC SYLLABLE TZE (U+1345) 	e18d85
ፆ 	ETHIOPIC SYLLABLE TZO (U+1346) 	e18d86
ፇ 	ETHIOPIC SYLLABLE TZOA (U+1347) 	e18d87
ፈ 	ETHIOPIC SYLLABLE FA (U+1348) 	e18d88
ፉ 	ETHIOPIC SYLLABLE FU (U+1349) 	e18d89
ፊ 	ETHIOPIC SYLLABLE FI (U+134A) 	e18d8a
ፋ 	ETHIOPIC SYLLABLE FAA (U+134B) 	e18d8b
ፌ 	ETHIOPIC SYLLABLE FEE (U+134C) 	e18d8c
ፍ 	ETHIOPIC SYLLABLE FE (U+134D) 	e18d8d
ፎ 	ETHIOPIC SYLLABLE FO (U+134E) 	e18d8e
ፏ 	ETHIOPIC SYLLABLE FWA (U+134F) 	e18d8f
ፐ 	ETHIOPIC SYLLABLE PA (U+1350) 	e18d90
ፑ 	ETHIOPIC SYLLABLE PU (U+1351) 	e18d91
ፒ 	ETHIOPIC SYLLABLE PI (U+1352) 	e18d92
ፓ 	ETHIOPIC SYLLABLE PAA (U+1353) 	e18d93
ፔ 	ETHIOPIC SYLLABLE PEE (U+1354) 	e18d94
ፕ 	ETHIOPIC SYLLABLE PE (U+1355) 	e18d95
ፖ 	ETHIOPIC SYLLABLE PO (U+1356) 	e18d96
ፗ 	ETHIOPIC SYLLABLE PWA (U+1357) 	e18d97
ፘ 	ETHIOPIC SYLLABLE RYA (U+1358) 	e18d98
ፙ 	ETHIOPIC SYLLABLE MYA (U+1359) 	e18d99
ፚ 	ETHIOPIC SYLLABLE FYA (U+135A) 	e18d9a
፝ 	ETHIOPIC COMBINING GEMINATION AND VOWEL LENGTH MARK (U+135D) 	e18d9d
፞ 	ETHIOPIC COMBINING VOWEL LENGTH MARK (U+135E) 	e18d9e
፟ 	ETHIOPIC COMBINING GEMINATION MARK (U+135F) 	e18d9f
፠ 	ETHIOPIC SECTION MARK (U+1360) 	e18da0
፡ 	ETHIOPIC WORDSPACE (U+1361) 	e18da1
። 	ETHIOPIC FULL STOP (U+1362) 	e18da2
፣ 	ETHIOPIC COMMA (U+1363) 	e18da3
፤ 	ETHIOPIC SEMICOLON (U+1364) 	e18da4
፥ 	ETHIOPIC COLON (U+1365) 	e18da5
፦ 	ETHIOPIC PREFACE COLON (U+1366) 	e18da6
፧ 	ETHIOPIC QUESTION MARK (U+1367) 	e18da7
፨ 	ETHIOPIC PARAGRAPH SEPARATOR (U+1368) 	e18da8
፩ 	ETHIOPIC DIGIT ONE (U+1369) 	e18da9
፪ 	ETHIOPIC DIGIT TWO (U+136A) 	e18daa
፫ 	ETHIOPIC DIGIT THREE (U+136B) 	e18dab
፬ 	ETHIOPIC DIGIT FOUR (U+136C) 	e18dac
፭ 	ETHIOPIC DIGIT FIVE (U+136D) 	e18dad
፮ 	ETHIOPIC DIGIT SIX (U+136E) 	e18dae
፯ 	ETHIOPIC DIGIT SEVEN (U+136F) 	e18daf
፰ 	ETHIOPIC DIGIT EIGHT (U+1370) 	e18db0
፱ 	ETHIOPIC DIGIT NINE (U+1371) 	e18db1
፲ 	ETHIOPIC NUMBER TEN (U+1372) 	e18db2
፳ 	ETHIOPIC NUMBER TWENTY (U+1373) 	e18db3
፴ 	ETHIOPIC NUMBER THIRTY (U+1374) 	e18db4
፵ 	ETHIOPIC NUMBER FORTY (U+1375) 	e18db5
፶ 	ETHIOPIC NUMBER FIFTY (U+1376) 	e18db6
፷ 	ETHIOPIC NUMBER SIXTY (U+1377) 	e18db7
፸ 	ETHIOPIC NUMBER SEVENTY (U+1378) 	e18db8
፹ 	ETHIOPIC NUMBER EIGHTY (U+1379) 	e18db9
፺ 	ETHIOPIC NUMBER NINETY (U+137A) 	e18dba
፻ 	ETHIOPIC NUMBER HUNDRED (U+137B) 	e18dbb
፼ 	ETHIOPIC NUMBER TEN THOUSAND (U+137C) 	e18dbc
ᎀ 	ETHIOPIC SYLLABLE SEBATBEIT MWA (U+1380) 	e18e80
ᎁ 	ETHIOPIC SYLLABLE MWI (U+1381) 	e18e81
ᎂ 	ETHIOPIC SYLLABLE MWEE (U+1382) 	e18e82
ᎃ 	ETHIOPIC SYLLABLE MWE (U+1383) 	e18e83
ᎄ 	ETHIOPIC SYLLABLE SEBATBEIT BWA (U+1384) 	e18e84
ᎅ 	ETHIOPIC SYLLABLE BWI (U+1385) 	e18e85
ᎆ 	ETHIOPIC SYLLABLE BWEE (U+1386) 	e18e86
ᎇ 	ETHIOPIC SYLLABLE BWE (U+1387) 	e18e87
ᎈ 	ETHIOPIC SYLLABLE SEBATBEIT FWA (U+1388) 	e18e88
ᎉ 	ETHIOPIC SYLLABLE FWI (U+1389) 	e18e89
ᎊ 	ETHIOPIC SYLLABLE FWEE (U+138A) 	e18e8a
ᎋ 	ETHIOPIC SYLLABLE FWE (U+138B) 	e18e8b
ᎌ 	ETHIOPIC SYLLABLE SEBATBEIT PWA (U+138C) 	e18e8c
ᎍ 	ETHIOPIC SYLLABLE PWI (U+138D) 	e18e8d
ᎎ 	ETHIOPIC SYLLABLE PWEE (U+138E) 	e18e8e
ᎏ 	ETHIOPIC SYLLABLE PWE (U+138F) 	e18e8f
᎐ 	ETHIOPIC TONAL MARK YIZET (U+1390) 	e18e90
᎑ 	ETHIOPIC TONAL MARK DERET (U+1391) 	e18e91
᎒ 	ETHIOPIC TONAL MARK RIKRIK (U+1392) 	e18e92
᎓ 	ETHIOPIC TONAL MARK SHORT RIKRIK (U+1393) 	e18e93
᎔ 	ETHIOPIC TONAL MARK DIFAT (U+1394) 	e18e94
᎕ 	ETHIOPIC TONAL MARK KENAT (U+1395) 	e18e95
᎖ 	ETHIOPIC TONAL MARK CHIRET (U+1396) 	e18e96
᎗ 	ETHIOPIC TONAL MARK HIDET (U+1397) 	e18e97
᎘ 	ETHIOPIC TONAL MARK DERET-HIDET (U+1398) 	e18e98
᎙ 	ETHIOPIC TONAL MARK KURT (U+1399) 	e18e99
Ꭰ 	CHEROKEE LETTER A (U+13A0) 	e18ea0
Ꭱ 	CHEROKEE LETTER E (U+13A1) 	e18ea1
Ꭲ 	CHEROKEE LETTER I (U+13A2) 	e18ea2
Ꭳ 	CHEROKEE LETTER O (U+13A3) 	e18ea3
Ꭴ 	CHEROKEE LETTER U (U+13A4) 	e18ea4
Ꭵ 	CHEROKEE LETTER V (U+13A5) 	e18ea5
Ꭶ 	CHEROKEE LETTER GA (U+13A6) 	e18ea6
Ꭷ 	CHEROKEE LETTER KA (U+13A7) 	e18ea7
Ꭸ 	CHEROKEE LETTER GE (U+13A8) 	e18ea8
Ꭹ 	CHEROKEE LETTER GI (U+13A9) 	e18ea9
Ꭺ 	CHEROKEE LETTER GO (U+13AA) 	e18eaa
Ꭻ 	CHEROKEE LETTER GU (U+13AB) 	e18eab
Ꭼ 	CHEROKEE LETTER GV (U+13AC) 	e18eac
Ꭽ 	CHEROKEE LETTER HA (U+13AD) 	e18ead
Ꭾ 	CHEROKEE LETTER HE (U+13AE) 	e18eae
Ꭿ 	CHEROKEE LETTER HI (U+13AF) 	e18eaf
Ꮀ 	CHEROKEE LETTER HO (U+13B0) 	e18eb0
Ꮁ 	CHEROKEE LETTER HU (U+13B1) 	e18eb1
Ꮂ 	CHEROKEE LETTER HV (U+13B2) 	e18eb2
Ꮃ 	CHEROKEE LETTER LA (U+13B3) 	e18eb3
Ꮄ 	CHEROKEE LETTER LE (U+13B4) 	e18eb4
Ꮅ 	CHEROKEE LETTER LI (U+13B5) 	e18eb5
Ꮆ 	CHEROKEE LETTER LO (U+13B6) 	e18eb6
Ꮇ 	CHEROKEE LETTER LU (U+13B7) 	e18eb7
Ꮈ 	CHEROKEE LETTER LV (U+13B8) 	e18eb8
Ꮉ 	CHEROKEE LETTER MA (U+13B9) 	e18eb9
Ꮊ 	CHEROKEE LETTER ME (U+13BA) 	e18eba
Ꮋ 	CHEROKEE LETTER MI (U+13BB) 	e18ebb
Ꮌ 	CHEROKEE LETTER MO (U+13BC) 	e18ebc
Ꮍ 	CHEROKEE LETTER MU (U+13BD) 	e18ebd
Ꮎ 	CHEROKEE LETTER NA (U+13BE) 	e18ebe
Ꮏ 	CHEROKEE LETTER HNA (U+13BF) 	e18ebf
Ꮐ 	CHEROKEE LETTER NAH (U+13C0) 	e18f80
Ꮑ 	CHEROKEE LETTER NE (U+13C1) 	e18f81
Ꮒ 	CHEROKEE LETTER NI (U+13C2) 	e18f82
Ꮓ 	CHEROKEE LETTER NO (U+13C3) 	e18f83
Ꮔ 	CHEROKEE LETTER NU (U+13C4) 	e18f84
Ꮕ 	CHEROKEE LETTER NV (U+13C5) 	e18f85
Ꮖ 	CHEROKEE LETTER QUA (U+13C6) 	e18f86
Ꮗ 	CHEROKEE LETTER QUE (U+13C7) 	e18f87
Ꮘ 	CHEROKEE LETTER QUI (U+13C8) 	e18f88
Ꮙ 	CHEROKEE LETTER QUO (U+13C9) 	e18f89
Ꮚ 	CHEROKEE LETTER QUU (U+13CA) 	e18f8a
Ꮛ 	CHEROKEE LETTER QUV (U+13CB) 	e18f8b
Ꮜ 	CHEROKEE LETTER SA (U+13CC) 	e18f8c
Ꮝ 	CHEROKEE LETTER S (U+13CD) 	e18f8d
Ꮞ 	CHEROKEE LETTER SE (U+13CE) 	e18f8e
Ꮟ 	CHEROKEE LETTER SI (U+13CF) 	e18f8f
Ꮠ 	CHEROKEE LETTER SO (U+13D0) 	e18f90
Ꮡ 	CHEROKEE LETTER SU (U+13D1) 	e18f91
Ꮢ 	CHEROKEE LETTER SV (U+13D2) 	e18f92
Ꮣ 	CHEROKEE LETTER DA (U+13D3) 	e18f93
Ꮤ 	CHEROKEE LETTER TA (U+13D4) 	e18f94
Ꮥ 	CHEROKEE LETTER DE (U+13D5) 	e18f95
Ꮦ 	CHEROKEE LETTER TE (U+13D6) 	e18f96
Ꮧ 	CHEROKEE LETTER DI (U+13D7) 	e18f97
Ꮨ 	CHEROKEE LETTER TI (U+13D8) 	e18f98
Ꮩ 	CHEROKEE LETTER DO (U+13D9) 	e18f99
Ꮪ 	CHEROKEE LETTER DU (U+13DA) 	e18f9a
Ꮫ 	CHEROKEE LETTER DV (U+13DB) 	e18f9b
Ꮬ 	CHEROKEE LETTER DLA (U+13DC) 	e18f9c
Ꮭ 	CHEROKEE LETTER TLA (U+13DD) 	e18f9d
Ꮮ 	CHEROKEE LETTER TLE (U+13DE) 	e18f9e
Ꮯ 	CHEROKEE LETTER TLI (U+13DF) 	e18f9f
Ꮰ 	CHEROKEE LETTER TLO (U+13E0) 	e18fa0
Ꮱ 	CHEROKEE LETTER TLU (U+13E1) 	e18fa1
Ꮲ 	CHEROKEE LETTER TLV (U+13E2) 	e18fa2
Ꮳ 	CHEROKEE LETTER TSA (U+13E3) 	e18fa3
Ꮴ 	CHEROKEE LETTER TSE (U+13E4) 	e18fa4
Ꮵ 	CHEROKEE LETTER TSI (U+13E5) 	e18fa5
Ꮶ 	CHEROKEE LETTER TSO (U+13E6) 	e18fa6
Ꮷ 	CHEROKEE LETTER TSU (U+13E7) 	e18fa7
Ꮸ 	CHEROKEE LETTER TSV (U+13E8) 	e18fa8
Ꮹ 	CHEROKEE LETTER WA (U+13E9) 	e18fa9
Ꮺ 	CHEROKEE LETTER WE (U+13EA) 	e18faa
Ꮻ 	CHEROKEE LETTER WI (U+13EB) 	e18fab
Ꮼ 	CHEROKEE LETTER WO (U+13EC) 	e18fac
Ꮽ 	CHEROKEE LETTER WU (U+13ED) 	e18fad
Ꮾ 	CHEROKEE LETTER WV (U+13EE) 	e18fae
Ꮿ 	CHEROKEE LETTER YA (U+13EF) 	e18faf
Ᏸ 	CHEROKEE LETTER YE (U+13F0) 	e18fb0
Ᏹ 	CHEROKEE LETTER YI (U+13F1) 	e18fb1
Ᏺ 	CHEROKEE LETTER YO (U+13F2) 	e18fb2
Ᏻ 	CHEROKEE LETTER YU (U+13F3) 	e18fb3
Ᏼ 	CHEROKEE LETTER YV (U+13F4) 	e18fb4
Ᏽ 	CHEROKEE LETTER MV (U+13F5) 	e18fb5
ᏸ 	CHEROKEE SMALL LETTER YE (U+13F8) 	e18fb8
ᏹ 	CHEROKEE SMALL LETTER YI (U+13F9) 	e18fb9
ᏺ 	CHEROKEE SMALL LETTER YO (U+13FA) 	e18fba
ᏻ 	CHEROKEE SMALL LETTER YU (U+13FB) 	e18fbb
ᏼ 	CHEROKEE SMALL LETTER YV (U+13FC) 	e18fbc
ᏽ 	CHEROKEE SMALL LETTER MV (U+13FD) 	e18fbd
᐀ 	CANADIAN SYLLABICS HYPHEN (U+1400) 	e19080
ᐁ 	CANADIAN SYLLABICS E (U+1401) 	e19081
ᐂ 	CANADIAN SYLLABICS AAI (U+1402) 	e19082
ᐃ 	CANADIAN SYLLABICS I (U+1403) 	e19083
ᐄ 	CANADIAN SYLLABICS II (U+1404) 	e19084
ᐅ 	CANADIAN SYLLABICS O (U+1405) 	e19085
ᐆ 	CANADIAN SYLLABICS OO (U+1406) 	e19086
ᐇ 	CANADIAN SYLLABICS Y-CREE OO (U+1407) 	e19087
ᐈ 	CANADIAN SYLLABICS CARRIER EE (U+1408) 	e19088
ᐉ 	CANADIAN SYLLABICS CARRIER I (U+1409) 	e19089
ᐊ 	CANADIAN SYLLABICS A (U+140A) 	e1908a
ᐋ 	CANADIAN SYLLABICS AA (U+140B) 	e1908b
ᐌ 	CANADIAN SYLLABICS WE (U+140C) 	e1908c
ᐍ 	CANADIAN SYLLABICS WEST-CREE WE (U+140D) 	e1908d
ᐎ 	CANADIAN SYLLABICS WI (U+140E) 	e1908e
ᐏ 	CANADIAN SYLLABICS WEST-CREE WI (U+140F) 	e1908f
ᐐ 	CANADIAN SYLLABICS WII (U+1410) 	e19090
ᐑ 	CANADIAN SYLLABICS WEST-CREE WII (U+1411) 	e19091
ᐒ 	CANADIAN SYLLABICS WO (U+1412) 	e19092
ᐓ 	CANADIAN SYLLABICS WEST-CREE WO (U+1413) 	e19093
ᐔ 	CANADIAN SYLLABICS WOO (U+1414) 	e19094
ᐕ 	CANADIAN SYLLABICS WEST-CREE WOO (U+1415) 	e19095
ᐖ 	CANADIAN SYLLABICS NASKAPI WOO (U+1416) 	e19096
ᐗ 	CANADIAN SYLLABICS WA (U+1417) 	e19097
ᐘ 	CANADIAN SYLLABICS WEST-CREE WA (U+1418) 	e19098
ᐙ 	CANADIAN SYLLABICS WAA (U+1419) 	e19099
ᐚ 	CANADIAN SYLLABICS WEST-CREE WAA (U+141A) 	e1909a
ᐛ 	CANADIAN SYLLABICS NASKAPI WAA (U+141B) 	e1909b
ᐜ 	CANADIAN SYLLABICS AI (U+141C) 	e1909c
ᐝ 	CANADIAN SYLLABICS Y-CREE W (U+141D) 	e1909d
ᐞ 	CANADIAN SYLLABICS GLOTTAL STOP (U+141E) 	e1909e
ᐟ 	CANADIAN SYLLABICS FINAL ACUTE (U+141F) 	e1909f
ᐠ 	CANADIAN SYLLABICS FINAL GRAVE (U+1420) 	e190a0
ᐡ 	CANADIAN SYLLABICS FINAL BOTTOM HALF RING (U+1421) 	e190a1
ᐢ 	CANADIAN SYLLABICS FINAL TOP HALF RING (U+1422) 	e190a2
ᐣ 	CANADIAN SYLLABICS FINAL RIGHT HALF RING (U+1423) 	e190a3
ᐤ 	CANADIAN SYLLABICS FINAL RING (U+1424) 	e190a4
ᐥ 	CANADIAN SYLLABICS FINAL DOUBLE ACUTE (U+1425) 	e190a5
ᐦ 	CANADIAN SYLLABICS FINAL DOUBLE SHORT VERTICAL STROKES (U+1426) 	e190a6
ᐧ 	CANADIAN SYLLABICS FINAL MIDDLE DOT (U+1427) 	e190a7
ᐨ 	CANADIAN SYLLABICS FINAL SHORT HORIZONTAL STROKE (U+1428) 	e190a8
ᐩ 	CANADIAN SYLLABICS FINAL PLUS (U+1429) 	e190a9
ᐪ 	CANADIAN SYLLABICS FINAL DOWN TACK (U+142A) 	e190aa
ᐫ 	CANADIAN SYLLABICS EN (U+142B) 	e190ab
ᐬ 	CANADIAN SYLLABICS IN (U+142C) 	e190ac
ᐭ 	CANADIAN SYLLABICS ON (U+142D) 	e190ad
ᐮ 	CANADIAN SYLLABICS AN (U+142E) 	e190ae
